Event#,Sequence,Designation, ConsensusConsensus,Parsimony O,Conflict,SubPhPr,TreeSubDist,OuCheck,TreeSubPhPr,TreePhPr,PhPr,TrpScore,dMax(VisRD),DistRank,O:E,SubDist,Parsimony I,SetDistT,SetDistP,O:E Dist,
 812,PP621604_Nepal_2023,Recombinant, 10.4535391666263, 20, 10, 5, 0, 0, 0, 0, 8, 4, 7.31470518011208, 0, 2, 1, 20, 2.5, 0, 0,
 812,MH144604_India_2013,MajorParent, 10.6037056677205, 0, 0, 10, 10, 0, 8, 18, 4, 8, 6.46403391712995, 0, 0, 2, 0, 5, 5, 15,
 812,JX476166_India_2010,MinorParent, 8.94275516565323, 20, 10, 0, 5, 0, 4, 14, 0, 0, 6.22126090275797, 3.25732899022801E-02, 4, 0, 20, 0, 0, 20,
 814,MH144604_India_2013,Recombinant, 12.5192390156172, 0, 0, 10, 10, 0, 8, 18, 8, 8, 7.23566007413974, .684039087947883, 0, 2, 0, 5, 5, 0,
 814,PP621598_Nepal_2023,MajorParent, 6.7195591619757, 10, 10, 0, 0, 10, 0, 0, 0, 0, 6.25555488325501, .304017372421281, 4, 0, 10, 2.5, 0, 20,
 814,PP461532_Nepal_2023,MinorParent, 10.7612018224071, 20, 10, 5, 5, 0, 4, 14, 4, 4, 6.50878504260525, .423452768729642, 0, 1, 20, 0, 0, 15,
 815,PP621598_Nepal_2023,Recombinant, 16.0186586116106, 20, 5, 10, 5, 0, 8, 18, 8, 4, 7.26849064892138, .466883821932682, 2, 1, 20, 5, 0, 0,
 815,PP461532_Nepal_2023,MajorParent, 3.39359832001104, 0, 0, 0, 0, 10, 0, 0, 0, 8, 6.20742182811941, .662323561346363, 0, 0, 0, 2.5, 0, 15,
 815,PP621220_Thailand_2019,MinorParent, 10.5877430683784, 20, 10, 5, 10, 0, 4, 14, 4, 0, 6.5240875229592, 0, 4, 2, 10, 0, 0, 20,
 816,PP621607_Nepal_2023,Recombinant, 16.5368033847497, 20, 10, 5, 0, 5, 4, 18, 4, 4, 7.51881368825203, .206297502714441, 0, 2, 0, 2.5, 5, 20,
 816,PP621220_Thailand_2019,MajorParent, 4.54259237699269, 0, 0, 0, 5, 5, 0, 0, 0, 0, 6.26502914299167, 0, 4, 1, 0, 5, 5, 15,
 816,PP461532_Nepal_2023,MinorParent, 8.92060423825757, 0, 5, 10, 10, 5, 8, 14, 8, 8, 6.2161571687563, 0, 2, 0, 0, 0, 0, 0,
 819,KT353721_Taiwan_2008,Recombinant, 13.2298679213204, 20, 10, 10, 5, 10, 0, 0, 8, 4, 6.71800530960963, .627027027027027, 4, 2, 20, 5, 0, 20,
 819,JX976773_China_2010,MajorParent, 12.1251706559244, 20, 10, 5, 10, 0, 8, 18, 4, 8, 5.71651458954397, .886486486486487, 0, 1, 20, 2.5, 0, 15,
 819,OQ842439_USA_2010,MinorParent, 4.6449614227552, 0, 0, 0, 0, 0, 4, 14, 0, 0, 7.5654801008464, 1.56756756756757, 2, 0, 0, 0, 0, 0,
 820,KT353721_Taiwan_2008,Recombinant, 15.8506856076965, 20, 10, 10, 10, 10, 8, 14, 8, 0, 6.88445891811977, 0, 4, 0, 20, 0, 0, 20,
 820,KP289441_China_2013,MajorParent, 7.52662973047591, 20, 10, 0, 0, 0, 4, 18, 4, 4, 5.89529176433049, 0, 2, 1, 10, 2.5, 0, 0,
 820,KP290111_China_2013,MinorParent, 6.62268466182756, 0, 0, 5, 5, 0, 0, 0, 0, 8, 7.22024931754974, .832432432432432, 0, 2, 0, 5, 5, 15,
 821,KP290111_China_2013,Recombinant, 12.4830108826928, 20, 10, 10, 0, 5, 4, 0, 8, 0, 6.78985792003657, 0, 4, 1, 20, 0, 0, 20,
 821,PP461528_Nepal_2023,MajorParent, 11.4236745638731, 20, 10, 5, 5, 5, 0, 14, 4, 4, 6.78477275840817, 0, 0, 2, 20, 2.5, 0, 15,
 821,OL519579_China_2018,MinorParent, 6.09331455343414, 0, 0, 0, 10, 5, 8, 18, 0, 8, 6.42536932155526, 0, 0, 0, 0, 5, 5, 0,
 825,KF042343_China_2012,Recombinant, 13.5868584755301, 20, 10, 0, 5, 10, 4, 14, 0, 4, 6.26184940074734, 0, 2, 0, 20, 0, 0, 15,
 825,JX976771_China_2011,MajorParent, 9.21570261618811, 10, 5, 5, 0, 0, 8, 18, 4, 8, 6.67987719399579, 0, 0, 1, 0, 2.5, 0, 20,
 825,KF874627_China_1997,MinorParent, 7.19743890828175, 0, 0, 10, 10, 0, 0, 0, 8, 0, 7.05827340525686, 0, 4, 2, 0, 5, 0, 0,
 827,KF042343_China_2012,Recombinant, 17.5830184099632, 20, 10, 5, 5, 10, 8, 18, 8, 8, 8.10663072447164, 6.50759219088937E-02, 4, 1, 10, 2.5, 0, 20,
 827,MG451809_United-Kingdom_2017,MajorParent, 11.6065778594704, 10, 10, 10, 10, 0, 4, 14, 4, 4, 5.93790598713477, 0, 0, 2, 20, 5, 0, 15,
 827,PP621632_Thailand_2019,MinorParent, .810403730566411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9554632883936, 0, 2, 0, 0, 0, 0, 0,
 828,PP861090_Hungary_2023,Recombinant, 21.478206956346, 20, 10, 10, 10, 10, 8, 18, 8, 8, 7.90230640386639, 0, 4, 2, 20, 5, 5, 15,
 828,OR095794_China_2020,MajorParent, 3.75717299350612, 0, 5, 0, 0, 0, 0, 0, 0, 4, 7.26628337867554, 0, 0, 0, 0, 0, 0, 20,
 828,PP621664_Thailand_2019,MinorParent, 4.76462005014793, 10, 0, 5, 5, 0, 4, 14, 4, 0, 4.83141021745807, 0, 2, 1, 0, 2.5, 5, 0,
 829,PP861090_Hungary_2023,Recombinant, 17.6304705090528, 20, 10, 10, 5, 0, 4, 14, 8, 8, 7.07245216386845, 0, 0, 2, 20, 5, 5, 20,
 829,OR095794_China_2020,MajorParent, 8.22861974253711, 10, 5, 0, 10, 10, 0, 0, 0, 4, 6.77761713923933, 0, 4, 1, 10, 0, 0, 15,
 829,KX610685_USA_2016,MinorParent, 4.14090974841007, 0, 0, 5, 0, 0, 8, 18, 4, 0, 6.14993069689222, 0, 2, 0, 0, 2.5, 0, 0,
 834,MK580458_USA_2017,Recombinant, 22.2168965687963, 20, 10, 10, 10, 5, 8, 18, 8, 8, 7.31276455248051, 0, 4, 2, 20, 5, 0, 20,
 834,PP621607_Nepal_2023,MajorParent, 5.13364244654403, 10, 5, 5, 0, 5, 4, 14, 4, 0, 6.52889913011794, 0, 2, 0, 0, 0, 0, 0,
 834,OQ842416_USA_2010,MinorParent, 2.64946098465962, 0, 0, 0, 5, 0, 0, 0, 0, 4, 6.15833631740155, 5.41125541125541E-02, 0, 1, 10, 2.5, 0, 15,
 835,JX569712_Chad_Poliovirus-2,Recombinant, 10.132207344734, 20, 10, 0, 0, 0, 4, 14, 0, 4, 6.15320332492744, 0, 2, 1, 20, 5, 0, 15,
 835,KX162712_Nigeria_Poliovirus-2,MajorParent, 9.54119037242599, 0, 0, 10, 10, 10, 8, 18, 8, 8, 5.75288388471947, 0, 0, 0, 0, 2.5, 0, 0,
 835,JX275336_Nigeria_Poliovirus-2,MinorParent, 10.32660228284, 10, 10, 5, 5, 0, 0, 0, 4, 0, 8.09391279035309, 0, 4, 2, 10, 0, 0, 20,
 836,OQ842416_USA_2010,Recombinant, 15.6013404094999, 10, 5, 10, 0, 10, 8, 18, 8, 8, 6.55405195959012, 0, 4, 1, 10, 5, 0, 20,
 836,OQ791537_USA_2010,MajorParent, 2.96804103370829, 0, 0, 0, 10, 0, 0, 14, 0, 4, 5.61496350337523, .162337662337662, 0, 0, 0, 2.5, 0, 0,
 836,MH043137_Latvia_2014,MinorParent, 11.4306185567919, 20, 10, 5, 5, 0, 4, 0, 4, 0, 7.83098453703464, .422077922077922, 2, 2, 20, 0, 0, 15,
 842,OQ791553_USA_2014,Recombinant, 11.4922162087823, 20, 10, 5, 10, 0, 4, 0, 4, 4, 7.39210262353146, .130151843817787, 2, 1, 10, 0, 0, 15,
 842,KF878966_Australia_2011,MajorParent, 11.2597968552491, 0, 0, 10, 5, 10, 8, 18, 8, 8, 5.91683650840258, .184381778741866, 0, 2, 0, 5, 5, 20,
 842,MF678337_Australia_2005,MinorParent, 7.24798693596863, 20, 5, 0, 0, 0, 0, 14, 0, 0, 6.69106086806595, .195227765726681, 4, 0, 20, 2.5, 0, 0,
 851,MH144600_India_2013,Recombinant, 17.8700623313454, 20, 10, 10, 10, 5, 4, 18, 8, 0, 7.33782010693805, 0, 4, 1, 20, 5, 0, 15,
 851,MH752986_USA_2004,MajorParent, 5.18998953614937, 0, 0, 5, 5, 5, 8, 14, 4, 8, 5.90839030396586, 2.08814270724029, 0, 2, 0, 2.5, 0, 0,
 851,OQ842454_USA_2013,MinorParent, 6.93994813250519, 10, 10, 0, 0, 5, 0, 0, 0, 4, 6.75378958909608, 1.94123819517314, 2, 0, 10, 0, 0, 20,
 853,JN695051_China_2010,Recombinant, 11.4045676987012, 10, 10, 0, 10, 0, 4, 14, 0, 4, 7.35940727428413, .606717226435536, 4, 0, 20, 0, 0, 20,
 853,JX843811_China_2009,MajorParent, 9.96549376332275, 20, 10, 5, 5, 0, 0, 0, 4, 8, 6.79342420660776, 0, 2, 2, 20, 5, 5, 0,
 853,OQ791511_USA_2009,MinorParent, 8.6299385379761, 0, 0, 10, 0, 10, 8, 18, 8, 0, 5.84716851910812, 0, 0, 1, 0, 2.5, 0, 15,
 854,KP289434_China_2013,Recombinant, 13.2382142494309, 20, 10, 5, 10, 0, 8, 18, 4, 0, 6.45513654858034, .541976620616366, 4, 2, 20, 2.5, 0, 20,
 854,MN166092_USA_2015,MajorParent, 7.92641294706106, 0, 0, 10, 5, 0, 4, 14, 8, 4, 6.81095376364936, 3.18809776833156E-02, 0, 1, 0, 5, 5, 0,
 854,OR039178_China_2019,MinorParent, 8.83537280350801, 20, 5, 0, 0, 10, 0, 0, 0, 8, 6.73390968777031, .680127523910733, 2, 0, 10, 0, 0, 15,
 856,MH144607_India_2012,Recombinant, 18.7925965770624, 20, 10, 10, 10, 0, 8, 18, 8, 8, 7.12411491488974, 0, 0, 1, 20, 2.5, 5, 0,
 856,PP621220_Thailand_2019,MajorParent, 1.94948461696623, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5.98221732390382, 0, 0, 0, 0, 0, 0, 15,
 856,MN166092_USA_2015,MinorParent, 9.25791880597136, 0, 5, 5, 5, 10, 4, 14, 4, 0, 6.89366776120644, 0, 4, 2, 0, 5, 5, 20,
 865,JN596587_China_2010,Recombinant, 12.4108590398891, 20, 10, 5, 0, 10, 4, 14, 4, 0, 6.90174274822586, .854054054054054, 4, 1, 20, 0, 0, 20,
 865,KP289434_China_2013,MajorParent, 6.5892406603632, 10, 10, 0, 5, 0, 0, 0, 0, 4, 7.28258592595925, .508108108108108, 2, 0, 10, 2.5, 0, 0,
 865,MZ488281_China_2019,MinorParent, 10.9999002997477, 0, 0, 10, 10, 0, 8, 18, 8, 8, 5.81567132581489, 2.27027027027027, 0, 2, 0, 5, 5, 15,
 866,OR095792_China_2020,Recombinant, 16.4911302578041, 20, 10, 5, 10, 0, 8, 18, 4, 0, 7.39088527817536, 0, 4, 0, 20, 0, 0, 20,
 866,MW365443_China_2019,MajorParent, 7.81177258764724, 10, 5, 0, 0, 0, 4, 14, 0, 4, 6.58164337285463, 0, 2, 1, 10, 2.5, 0, 15,
 866,MZ488281_China_2019,MinorParent, 5.69709715454868, 0, 0, 10, 5, 10, 0, 0, 8, 8, 6.02747134897001, 0, 0, 2, 0, 5, 5, 0,
 867,MZ488280_China_2019,Recombinant, 11.5154994179516, 20, 0, 0, 10, 10, 0, 0, 0, 4, 6.93207035331392, 0, 4, 2, 0, 5, 0, 15,
 867,MK791150_China_2018,MajorParent, 9.80485496120175, 0, 0, 5, 5, 0, 8, 18, 4, 8, 6.77542544026065, 0, 0, 1, 0, 2.5, 0, 20,
 867,KP289434_China_2013,MinorParent, 8.67964562084661, 0, 10, 10, 0, 0, 4, 14, 8, 0, 6.29250420642543, .821621621621622, 2, 0, 20, 0, 0, 0,
 873,KP289438_China_2013,Recombinant, 17.0425053835246, 20, 10, 5, 10, 10, 8, 18, 4, 8, 6.48359236152323, 0, 4, 2, 20, 5, 5, 15,
 873,JX017382_China_2011,MajorParent, 6.29362325297287, 10, 5, 0, 5, 0, 0, 0, 0, 4, 6.76495229882788, 0, 0, 1, 10, 2.5, 0, 0,
 873,GU550508_China_1999,MinorParent, 6.66387136350254, 0, 0, 10, 0, 0, 4, 14, 8, 0, 6.75145533964889, 0, 0, 0, 0, 0, 0, 20,
 874,JX476166_India_2010,Recombinant, 15.8292732644006, 20, 5, 10, 0, 5, 4, 14, 8, 8, 6.83541432790586, .1085776330076, 0, 1, 20, 2.5, 0, 15,
 874,MH144604_India_2013,MajorParent, 10.9457486155765, 20, 10, 0, 5, 5, 8, 18, 0, 0, 6.72104900187101, .195439739413681, 4, 0, 20, 0, 0, 20,
 874,OQ842450_USA_2013,MinorParent, 3.22497812002288, 0, 0, 5, 10, 5, 0, 0, 4, 4, 6.44353667022313, .260586319218241, 0, 2, 0, 5, 5, 0,
 875,PP621220_Thailand_2019,Recombinant, 12.3614981257662, 20, 10, 5, 10, 0, 4, 14, 4, 0, 6.78845691364354, 2.36699239956569, 2, 1, 20, 2.5, 0, 0,
 875,MW183139_China_2007,MajorParent, 11.9766157008241, 0, 0, 10, 5, 10, 8, 18, 8, 8, 6.57434151295222, 0, 0, 2, 0, 5, 5, 15,
 875,OQ842450_USA_2013,MinorParent, 5.66188617340977, 10, 10, 0, 0, 0, 0, 0, 0, 4, 6.63720157340424, 1.60694896851249, 4, 0, 10, 0, 0, 20,
 876,HQ738286_Madagascar_Enterovirus-C,Recombinant, 21.115916019513, 20, 10, 10, 10, 10, 8, 18, 8, 8, 11.0223052874199, .217155266015201, 2, 2, 20, 5, 0, 15,
 876,HQ738302_Madagascar_Enterovirus-C,MajorParent, 8.88408398048704, 10, 10, 5, 0, 0, 4, 14, 4, 4, 5.22902903277049, .597176981541802, 0, 1, 10, 2.5, 0, 20,
 876,JX275085_Nigeria_Poliovirus-2,MinorParent, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3.74866567980956, 0, 4, 0, 0, 0, 0, 0,
 877,HQ738286_Madagascar_Enterovirus-C,Recombinant, 19.900321631767, 20, 10, 10, 0, 5, 8, 18, 8, 8, 10.3221620761444, 0, 0, 2, 20, 5, 5, 20,
 877,OP410410_United-Kingdom_Poliovirus-2,MajorParent, 10.099678368233, 10, 0, 5, 5, 5, 4, 14, 4, 4, 4.88762039588821, .716612377850163, 2, 0, 10, 0, 0, 15,
 877,KJ170677_Nigeria_Poliovirus-3,MinorParent, 0, 0, 5, 0, 10, 5, 0, 0, 0, 0, 4.79021752796743, .716612377850163, 4, 1, 0, 2.5, 5, 0,
 879,HQ738294_Madagascar_Enterovirus-C,Recombinant, 20.9541227678361, 20, 10, 10, 5, 5, 8, 18, 8, 4, 10.684346093536, 0, 2, 2, 20, 5, 5, 20,
 879,OP137297_Israel_Poliovirus-3,MajorParent, 7.45669281730883, 10, 5, 5, 0, 5, 4, 14, 4, 8, 4.68543209568461, .12972972972973, 0, 1, 10, 0, 0, 15,
 879,MG212454_Russia_Poliovirus-2,MinorParent, 1.58918441485512, 0, 0, 0, 10, 5, 0, 0, 0, 0, 4.63022181077942, .335135135135135, 4, 0, 0, 2.5, 5, 0,
 880,PQ059265_Nigeria_Poliovirus-2,Recombinant, 20.3716191224308, 20, 10, 10, 0, 10, 0, 0, 8, 8, 11.4982895260359, 0, 4, 2, 20, 5, 5, 15,
 880,KY941933_Nigeria_Poliovirus-3,MajorParent, 5.67700408603051, 0, 0, 5, 0, 0, 0, 0, 4, 4, 4.34915146602649, 5.42299349240781E-02, 0, 1, 10, 0, 0, 20,
 880,MZ245455_USA_Poliovirus-2,MinorParent, 3.95137679153867, 20, 5, 0, 0, 0, 0, 0, 0, 0, 4.15255900793763, .27114967462039, 2, 0, 0, 2.5, 5, 0,
 883,JX275089_Nigeria_Poliovirus-2,Recombinant, 19.4569211987398, 10, 10, 10, 10, 5, 8, 18, 8, 8, 8.01333884649453, 0, 4, 2, 20, 2.5, 0, 20,
 883,OP137303_Israel_Poliovirus-3,MajorParent, 6.90041836459632, 0, 0, 5, 0, 5, 4, 14, 4, 4, 6.94948347392385, .899241603466956, 0, 1, 0, 5, 5, 15,
 883,MN541115_Russia_Poliovirus-2,MinorParent, 3.64266043666391, 20, 5, 0, 5, 5, 0, 0, 0, 0, 5.03717767958162, 0, 4, 0, 10, 0, 0, 0,
 884,MF574099_China_2010,Recombinant, 13.3452227963421, 20, 10, 10, 10, 10, 4, 14, 8, 8, 5.83299238592048, 0, 2, 0, 0, 2.5, 0, 20,
 884,OQ791517_USA_2009,MajorParent, 9.2998500837304, 0, 0, 0, 5, 0, 0, 0, 0, 4, 7.64360328008819, 0, 4, 1, 20, 5, 0, 15,
 884,PP621649_Thailand_2018,MinorParent, 7.35492711992751, 10, 0, 5, 0, 0, 8, 18, 4, 0, 6.52340433399132, 0, 0, 2, 10, 0, 0, 0,
 885,JX017381_China_2011,Recombinant, 18.2004651422006, 20, 10, 10, 10, 5, 8, 18, 8, 8, 8.0020080496035, 0, 4, 0, 20, 0, 0, 20,
 885,OQ791517_USA_2009,MajorParent, 8.69471154275071, 10, 5, 5, 0, 5, 0, 0, 4, 4, 6.34427088258731, 0, 2, 1, 20, 2.5, 5, 15,
 885,MW183139_China_2007,MinorParent, 3.1048233150487, 0, 0, 0, 5, 0, 4, 14, 0, 0, 5.65372106780919, 0, 0, 2, 0, 5, 5, 0,
 886,OQ791515_USA_2009,Recombinant, 12.6473821877401, 20, 10, 0, 5, 0, 4, 14, 0, 4, 7.50775295524181, 0, 0, 2, 20, 5, 5, 0,
 886,PP025903_Spain_2010,MajorParent, 6.31269174941418, 0, 5, 10, 0, 10, 0, 0, 8, 8, 5.65689892400172, 3.25027085590466E-02, 4, 0, 0, 0, 0, 20,
 886,PP621649_Thailand_2018,MinorParent, 11.0399260628457, 10, 0, 5, 10, 0, 8, 18, 4, 0, 6.83534812075647, .140845070422535, 2, 1, 0, 2.5, 5, 15,
 887,OQ791517_USA_2009,Recombinant, 22.4616770216187, 20, 10, 10, 10, 10, 8, 18, 8, 8, 7.24240893249376, 0, 4, 1, 20, 0, 0, 20,
 887,OP441386_China_2013,MajorParent, 2.25185591130742, 0, 0, 0, 5, 0, 0, 0, 0, 4, 6.48102818121911, 0, 0, 2, 0, 5, 5, 15,
 887,KJ755189_China_1999,MinorParent, 5.28646706707384, 10, 0, 5, 0, 0, 4, 14, 4, 0, 6.27656288628713, 0, 2, 0, 10, 2.5, 0, 0,
 889,FJ172447_Australia_2007,Recombinant, 9.55831715002008, 10, 5, 10, 5, 0, 4, 14, 8, 4, 6.6447076393571, 0, 2, 2, 10, 5, 0, 0,
 889,OQ791511_USA_2009,MajorParent, 11.2342517813849, 20, 10, 5, 0, 5, 0, 0, 4, 8, 6.03815439346674, 0, 0, 1, 20, 2.5, 0, 20,
 889,MN815811_China_2018,MinorParent, 9.20743106859503, 0, 0, 0, 10, 0, 8, 18, 0, 0, 7.31713796717616, 0, 4, 0, 0, 0, 0, 15,
 890,FJ172447_Australia_2007,Recombinant, 14.7805908025332, 20, 10, 5, 5, 0, 4, 14, 4, 4, 7.55956484529025, 0, 2, 2, 20, 5, 0, 20,
 890,OQ791511_USA_2009,MajorParent, 15.1508972907749, 10, 5, 10, 10, 10, 8, 18, 8, 8, 6.75645795290233, 0, 4, 1, 10, 2.5, 0, 15,
 890,KF990476_China_2012,MinorParent, 6.85119066918954E-02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.68397720180742, 0, 0, 0, 0, 0, 0, 0,
 893,MN749140_USA_2015,Recombinant, 15.2183333385107, 10, 10, 5, 10, 10, 8, 18, 0, 8, 8.03886116538695, 1.48590021691974, 4, 1, 10, 2.5, 5, 15,
 893,OQ791558_USA_2015,MajorParent, 2.4812744729587, 0, 0, 0, 0, 0, 4, 14, 4, 4, 5.01202739151702, 2.13665943600868, 0, 0, 0, 0, 0, 0,
 893,JX017381_China_2011,MinorParent, 12.3003921885306, 20, 10, 10, 5, 0, 0, 0, 8, 0, 6.94911144309602, .704989154013015, 2, 2, 20, 5, 5, 20,
 894,KX499536_China_2012,Recombinant, 11.8261192562693, 20, 10, 5, 0, 0, 8, 18, 4, 0, 6.94817007926775, 0, 4, 0, 20, 0, 0, 20,
 894,PP621674_Thailand_2019,MajorParent, 5.06067784089196, 0, 0, 0, 5, 10, 4, 14, 0, 8, 5.89621900549941, 0, 0, 2, 0, 5, 5, 0,
 894,MW365443_China_2019,MinorParent, 13.1132029028388, 20, 10, 10, 10, 0, 0, 0, 8, 4, 7.15561091523285, 0, 2, 1, 20, 2.5, 0, 15,
 898,MZ161144_China_2019,Recombinant, 23.7727889464736, 20, 10, 10, 10, 10, 8, 18, 8, 8, 7.25593929778617, 0, 4, 2, 20, 5, 0, 20,
 898,MN590273_France_2019,MajorParent, 3.8540275262391, 0, 0, 5, 5, 0, 4, 14, 4, 4, 6.26071731236675, 2.17155266015201E-02, 0, 0, 0, 2.5, 0, 0,
 898,OR039178_China_2019,MinorParent, 2.37318352728728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.48334338984709, .162866449511401, 2, 1, 0, 0, 0, 15,
 899,OR253702_USA_Poliovirus-3,Recombinant, 19.9861892849974, 20, 10, 10, 0, 10, 8, 18, 8, 8, 9.17566100372055, 1.55266015200869, 0, 2, 20, 5, 5, 15,
 899,KX162717_Nigeria_Poliovirus-2,MajorParent, 5.09122791851455, 10, 0, 0, 10, 0, 0, 0, 0, 4, 5.12485206970772, 0, 4, 0, 10, 0, 0, 20,
 899,KJ170677_Nigeria_Poliovirus-3,MinorParent, 4.92258279648803, 0, 5, 5, 5, 0, 4, 14, 4, 0, 5.69948692657173, .445168295331162, 0, 1, 0, 2.5, 5, 0,
 907,OP672302_China_2014,Recombinant, 18.3671519297343, 20, 10, 5, 10, 5, 8, 18, 4, 8, 7.58987689382968, .517799352750809, 4, 0, 20, 0, 0, 20,
 907,MH201086_China_2015,MajorParent, 5.48172709794091, 0, 0, 10, 5, 5, 4, 14, 8, 4, 5.59135733430614, .604099244875944, 0, 2, 0, 2.5, 0, 0,
 907,JQ041368_Russia_2011,MinorParent, 6.15112097232479, 10, 5, 0, 0, 0, 0, 0, 0, 0, 6.81876577186418, .269687162891046, 4, 1, 10, 5, 0, 15,
 909,JQ801739_China_2009,Recombinant, 19.677423975601, 20, 10, 10, 5, 10, 8, 18, 4, 8, 7.34413600275047, 1.00867678958785, 4, 1, 20, 2.5, 0, 15,
 909,OQ842413_USA_2009,MajorParent, 6.05251077824117, 0, 0, 5, 10, 0, 0, 0, 8, 4, 6.46799158464197, 1.84381778741866, 0, 2, 0, 5, 5, 20,
 909,MF678344_Australia_2005,MinorParent, 4.27006524615786, 10, 5, 0, 0, 0, 4, 14, 0, 0, 6.18787241260755, .813449023861171, 2, 0, 10, 0, 0, 0,
 911,KP289434_China_2013,Recombinant, 19.2916722095251, 20, 10, 10, 0, 10, 8, 18, 8, 8, 7.38686643461719, 0, 4, 1, 20, 2.5, 0, 15,
 911,PP621598_Nepal_2023,MajorParent, 3.99246162483875, 10, 5, 0, 5, 0, 0, 0, 0, 0, 6.85053684614565, 0, 2, 0, 10, 0, 0, 0,
 911,MF678336_Australia_2005,MinorParent, 6.71586616563616, 0, 0, 5, 10, 0, 4, 14, 4, 4, 5.76259671923715, 0, 0, 2, 0, 5, 5, 20,
 912,MN481500_China_2013,Recombinant, 18.7607450787216, 20, 10, 10, 10, 0, 8, 18, 8, 8, 7.18230762774613, .238611713665944, 4, 1, 20, 5, 0, 15,
 912,MF678336_Australia_2005,MajorParent, 7.73574604945543, 10, 10, 0, 5, 0, 0, 14, 0, 4, 5.753568451428, .260303687635575, 0, 0, 20, 2.5, 0, 20,
 912,KM388538_China_2012,MinorParent, 3.50350887182295, 0, 0, 5, 0, 10, 4, 0, 4, 0, 7.06412392082587, .683297180043384, 2, 2, 0, 0, 0, 0,
 916,KR259358_India_Poliovirus-3,Recombinant, 20.9083499535848, 20, 10, 10, 10, 0, 8, 18, 8, 0, 11.2655770520929, 0, 2, 2, 20, 2.5, 0, 20,
 916,PP506140_Tunisia_Poliovirus-1,MajorParent, 4.34664793134463, 0, 5, 0, 0, 10, 0, 0, 0, 8, 3.94515253747566, 2.67895878524946, 4, 1, 0, 5, 5, 15,
 916,MK028134_China_Poliovirus-3,MinorParent, 4.74500211507061, 0, 0, 5, 5, 0, 4, 14, 4, 4, 4.7892704104314, 2.74403470715835, 0, 0, 10, 0, 0, 0,
 917,KX774483_China_2005,Recombinant, 13.5130984082423, 20, 10, 0, 5, 0, 0, 14, 4, 8, 7.66231497973993, .553145336225597, 2, 1, 20, 0, 0, 15,
 917,KP266568_China_2009,MajorParent, 2.99812149750544, 0, 0, 10, 0, 0, 4, 0, 8, 4, 5.93030703218205, .477223427331887, 0, 2, 0, 2.5, 0, 0,
 917,HM031191_China_2008,MinorParent, 13.4887800942523, 20, 10, 5, 10, 10, 8, 18, 0, 0, 6.40737798807802, 2.55965292841649, 4, 0, 20, 5, 0, 20,
 918,OQ791551_USA_2013,Recombinant, 13.4171088136552, 10, 10, 5, 10, 0, 4, 14, 4, 8, 7.91983926087611, .139335476956056, 2, 1, 10, 2.5, 0, 20,
 918,PP621664_Thailand_2019,MajorParent, 9.75524536874208, 0, 0, 10, 5, 0, 8, 18, 8, 4, 5.64161472085581, .15005359056806, 0, 2, 0, 5, 5, 15,
 918,MF678341_Australia_2008,MinorParent, 6.82764581760272, 20, 5, 0, 0, 10, 0, 0, 0, 0, 6.43854601826807, 0, 4, 0, 20, 0, 0, 0,
 921,GU550508_China_1999,Recombinant, 12.4683445529174, 0, 0, 10, 10, 0, 8, 18, 8, 4, 9.46297760779275, .214362272240086, 0, 2, 0, 5, 5, 0,
 921,MF574099_China_2010,MajorParent, 7.38654740023441, 20, 10, 0, 0, 0, 0, 0, 0, 0, 5.19698383910067, .07502679528403, 4, 0, 20, 2.5, 0, 20,
 921,OQ791532_USA_2010,MinorParent, 10.1451080468481, 10, 10, 5, 5, 10, 4, 14, 4, 8, 5.34003855310658, .385852090032154, 4, 1, 10, 0, 0, 15,
 923,OQ791550_USA_2013,Recombinant, 11.0851233183516, 20, 10, 0, 0, 0, 0, 0, 0, 0, 6.88631670374092, .171489817792069, 4, 0, 20, 0, 0, 20,
 923,MH144604_India_2013,MajorParent, 7.8089941094705, 0, 0, 10, 10, 0, 4, 14, 8, 4, 6.54779904691986, .257234726688103, 0, 1, 0, 5, 5, 15,
 923,JX476166_India_2010,MinorParent, 11.1058825721779, 10, 10, 5, 5, 0, 8, 18, 4, 8, 6.56588424933922, 0, 2, 2, 10, 2.5, 0, 0,
 925,MK800120_USA_2018,Recombinant, 16.469371673194, 20, 10, 10, 5, 0, 8, 18, 8, 0, 6.91922720405361, 0, 4, 2, 20, 2.5, 0, 15,
 925,KP233830_Kuwait_2009,MajorParent, 3.41587165173035, 0, 0, 5, 0, 5, 4, 0, 4, 4, 6.101785323108, 0, 0, 1, 0, 5, 5, 0,
 925,MF678337_Australia_2005,MinorParent, 10.1147566750756, 10, 5, 0, 10, 0, 0, 14, 0, 8, 6.97898747283839, 8.67678958785249E-02, 2, 0, 10, 0, 0, 20,
 926,MG212460_Russia_Poliovirus-3,Recombinant, 24.4065909369725, 20, 10, 10, 10, 0, 8, 18, 8, 8, 12.365889589291, 2.7765726681128, 2, 2, 20, 5, 0, 15,
